MOIS,CLIENT_ID,pret_anterieur,compte_commercial,carte_MC,NSF,PH_autre_FI,sphere_epargne,sphere_financement,sphere_transaction,nb_produit,relation_BNC,vol_MC,vol_epargne,vol_financement,vol_transaction,TEF,mono_produit,PH
30Sep2018 0:00:00,00000000631651,0,1,0,0,0,1,0,1,2,10,,179000,,2170,2,0,0
28Feb2019 0:00:00,00000000311443,0,0,0,0,0,1,0,1,2,18,,86000,,100,2,0,0
30Nov2018 0:00:00,00000000390210,0,1,0,0,0,0,0,1,1,6,,,,1950,1,1,1
30Apr2018 0:00:00,00000000972983,0,0,0,0,0,0,0,1,1,8,,,,1500,1,1,0
30Nov2018 0:00:00,00000000603129,0,0,0,0,0,0,0,1,1,13,,,,2430,1,1,0
31Jan2019 0:00:00,00000000989467,0,1,0,0,1,0,1,1,2,11,,,156000,1620,2,0,1
31Jan2019 0:00:00,00000000806156,1,0,0,0,0,1,0,1,2,15,,150000,,2750,2,0,0
31Mar2018 0:00:00,00000000907051,0,1,1,0,0,0,0,1,1,11,22270,,,100,1,1,0
31Mar2018 0:00:00,00000000759831,0,0,1,0,1,0,0,1,1,9,17600,,,3410,1,1,0
31Oct2018 0:00:00,00000000006331,0,0,0,0,1,0,0,0,0,13,,,,,0,0,0
31Mar2019 0:00:00,00000000779042,0,1,1,0,0,1,0,1,2,20,22230,75000,,2770,2,0,0
30Apr2018 0:00:00,00000000907184,0,0,1,0,0,1,1,1,3,5,11650,181000,466000,2150,3,0,0
30Apr2018 0:00:00,00000000970166,0,0,1,0,1,0,0,1,1,8,26090,,,3090,1,1,0
30Sep2018 0:00:00,00000000754075,0,1,1,0,0,0,0,1,1,20,16930,,,2150,1,1,0
31May2018 0:00:00,00000000916206,0,0,0,0,0,1,1,1,3,13,,176000,380000,1700,3,0,0
30Sep2018 0:00:00,00000000768610,0,0,0,0,0,1,1,1,3,11,,104000,552000,1930,3,0,1
30Jun2018 0:00:00,00000000854381,0,0,0,0,0,0,0,0,0,17,,,,,0,0,0
31Jul2018 0:00:00,00000000942557,0,0,0,0,0,0,0,1,1,17,,,,1030,1,1,0
31Dec2018 0:00:00,00000000961343,0,0,1,0,0,0,0,1,2,1,23540,,,2040,1,0,0
30Apr2018 0:00:00,00000000908649,1,0,0,0,0,0,0,1,1,15,,,,800,1,1,0
30Apr2018 0:00:00,00000000947836,0,0,0,0,0,0,1,0,1,14,,,253000,,1,1,0
31Jul2018 0:00:00,00000000899747,0,0,0,0,1,1,0,1,2,7,,187000,,1800,2,0,0
30Jun2018 0:00:00,00000000518773,0,1,1,0,1,0,1,1,2,12,18650,,469000,3140,2,0,0
31Oct2018 0:00:00,00000000912396,1,0,0,0,0,0,0,1,1,12,,,,1200,1,1,0
30Nov2018 0:00:00,00000000667005,0,0,0,0,0,0,1,1,2,20,,,458000,960,2,0,1
28Feb2019 0:00:00,00000000995744,1,0,0,0,0,1,1,1,3,8,,79000,481000,180,3,0,0
28Feb2019 0:00:00,00000000895758,0,0,0,0,0,1,0,1,2,11,,146000,,2080,2,0,1
30Nov2018 0:00:00,00000000768899,0,0,1,0,0,0,1,1,2,17,21120,,476000,2590,2,0,0
30Apr2018 0:00:00,00000000992225,0,0,0,0,0,0,0,1,1,10,,,,3270,1,1,0
30Sep2018 0:00:00,00000000652253,0,0,1,0,1,0,1,1,2,14,21280,,527000,1680,2,0,1
30Jun2018 0:00:00,00000000974972,0,0,1,0,1,0,0,1,1,16,18870,,,680,1,1,0
31Dec2018 0:00:00,00000000953863,0,0,0,0,0,1,0,0,1,11,,183000,,,1,1,0
31Aug2018 0:00:00,00000000778435,0,0,1,0,1,0,0,1,1,18,16550,,,2710,1,1,0
31Oct2018 0:00:00,00000000737513,0,0,0,0,0,0,1,1,2,1,,,297000,2510,2,0,0
30Nov2018 0:00:00,00000000835688,0,0,0,0,0,0,1,1,2,9,,,292000,250,2,0,0
31Dec2018 0:00:00,00000000644055,1,0,1,0,0,1,0,1,2,5,17090,190000,,1610,2,0,0
31Mar2018 0:00:00,00000000751893,1,0,0,1,1,0,1,1,2,8,,,726000,2860,2,0,0
31Jan2019 0:00:00,00000000874442,0,0,1,0,1,0,0,1,1,10,21350,,,930,1,1,1
31Aug2018 0:00:00,00000000976817,1,0,1,0,0,1,0,1,2,8,12160,198000,,1970,2,0,0
31Jan2019 0:00:00,00000000903050,0,0,1,0,0,1,0,1,2,4,21400,170000,,2010,2,0,0
31Oct2018 0:00:00,00000000987850,0,0,1,0,0,0,0,1,1,6,19820,,,2360,1,1,0
30Sep2018 0:00:00,00000000489121,0,0,0,0,1,1,0,1,2,0,,191000,,2860,2,0,0
30Nov2018 0:00:00,00000000759715,0,0,0,0,0,0,0,1,1,6,,,,2590,1,1,0
31Mar2019 0:00:00,00000000900650,1,0,1,0,1,0,1,1,2,8,21550,,383000,370,2,0,0
31Jul2018 0:00:00,00000000822664,0,0,1,0,0,0,0,1,1,5,17030,,,2480,1,1,0
31Jul2018 0:00:00,00000000959282,0,0,1,0,0,1,0,1,2,16,17920,122000,,890,2,0,0
31Dec2018 0:00:00,00000000845098,0,1,0,0,1,0,0,1,1,13,,,,2280,1,1,0
30Jun2018 0:00:00,00000000918944,0,0,0,0,1,0,0,0,0,14,,,,,0,0,0
30Nov2018 0:00:00,00000000624199,0,1,0,0,1,0,0,1,1,11,,,,3410,1,1,0
30Nov2018 0:00:00,00000000457567,0,0,0,0,0,0,0,1,2,13,,,,1590,1,0,0
30Apr2018 0:00:00,00000000953859,0,1,0,0,0,1,0,1,2,15,,59000,,3620,2,0,0
30Jun2018 0:00:00,00000000584642,0,0,0,0,0,0,0,1,1,7,,,,2840,1,1,0
28Feb2019 0:00:00,00000000905483,0,0,0,0,1,0,1,1,2,7,,,529000,4530,2,0,0
28Feb2019 0:00:00,00000000616477,1,1,0,1,1,0,0,1,1,10,,,,470,1,1,0
30Jun2018 0:00:00,00000000511290,0,0,1,0,1,0,0,0,0,5,17310,,,,0,0,1
30Jun2018 0:00:00,00000000937412,0,0,0,0,0,0,0,1,1,7,,,,1960,1,1,0
31Aug2018 0:00:00,00000000946369,1,0,0,0,0,0,0,1,1,7,,,,2880,1,1,0
31Aug2018 0:00:00,00000000328896,0,1,0,0,1,0,1,1,2,8,,,501000,100,2,0,0
30Nov2018 0:00:00,00000000291579,0,0,0,0,0,0,1,0,1,9,,,775000,,1,1,0
31Jul2018 0:00:00,00000000689018,0,0,0,0,0,0,0,1,1,7,,,,2020,1,1,0
30Jun2018 0:00:00,00000000723796,0,0,0,0,1,0,1,1,2,9,,,352000,1380,2,0,0
31Mar2018 0:00:00,00000000545246,0,0,1,0,1,0,0,1,1,11,19420,,,1360,1,1,0
30Apr2018 0:00:00,00000000851518,0,0,1,0,0,1,0,1,2,13,12780,167000,,1200,2,0,0
31Jul2018 0:00:00,00000000808974,0,0,0,0,0,0,0,1,1,9,,,,4940,1,1,0
31Dec2018 0:00:00,00000000958883,0,0,1,0,0,0,1,1,2,3,19230,,688000,2250,2,0,0
30Nov2018 0:00:00,00000000841324,0,0,0,0,0,0,0,1,1,12,,,,3060,1,1,0
31Aug2018 0:00:00,00000000303860,0,0,1,0,0,1,0,1,2,7,19720,119000,,1890,2,0,0
31May2018 0:00:00,00000000633054,0,0,0,0,1,1,0,1,2,14,,108000,,2780,2,0,0
31Dec2018 0:00:00,00000000434247,0,1,1,0,1,1,0,1,2,7,19080,120000,,1570,2,0,0
30Sep2018 0:00:00,00000000890792,0,0,0,0,1,0,0,1,1,9,,,,720,1,1,0
31May2018 0:00:00,00000000831183,0,0,1,0,1,1,0,1,2,11,17660,190000,,3270,2,0,0
31Jan2019 0:00:00,00000000913655,0,0,0,0,1,1,0,1,2,13,,189000,,2090,2,0,1
30Sep2018 0:00:00,00000000613490,0,0,1,0,1,1,0,1,2,5,18710,147000,,1450,2,0,0
30Apr2018 0:00:00,00000000377487,0,0,0,0,0,1,0,1,2,14,,110000,,2500,2,0,0
31Mar2018 0:00:00,00000000509476,0,0,0,0,0,1,1,1,3,14,,170000,447000,2050,3,0,0
31Jan2019 0:00:00,00000000588706,0,0,0,0,0,0,0,1,1,9,,,,3090,1,1,0
30Jun2018 0:00:00,00000000052608,0,0,0,0,0,0,1,1,2,12,,,227000,390,2,0,0
31Mar2018 0:00:00,00000000774934,0,0,0,0,0,0,0,1,1,11,,,,2000,1,1,0
28Feb2019 0:00:00,00000000734756,0,0,1,0,0,0,0,1,1,7,24790,,,3720,1,1,0
30Jun2018 0:00:00,00000000664512,1,0,0,0,0,1,1,0,2,13,,108000,501000,,2,0,0
28Feb2019 0:00:00,00000000953686,0,0,0,0,0,0,0,1,1,9,,,,100,1,1,0
31Mar2019 0:00:00,00000000965579,0,0,0,0,1,0,0,1,1,10,,,,3210,1,1,0
31May2018 0:00:00,00000000907852,0,1,0,0,1,0,0,1,1,11,,,,1710,1,1,0
30Jun2018 0:00:00,00000000667621,0,0,0,0,0,0,0,1,1,8,,,,2080,1,1,0
31Jul2018 0:00:00,00000000839246,0,0,1,0,0,0,0,1,1,9,19050,,,1870,1,1,0
31Dec2018 0:00:00,00000000593576,0,1,1,0,0,0,0,1,1,4,19090,,,2290,1,1,0
31Jul2018 0:00:00,00000000840783,0,0,1,0,0,0,0,1,1,6,20200,,,760,1,1,0
30Apr2018 0:00:00,00000000971585,0,0,1,0,0,0,1,1,2,3,17090,,613000,850,2,0,0
30Apr2018 0:00:00,00000000754678,0,0,0,0,1,0,0,1,1,8,,,,4210,1,1,0
31Mar2018 0:00:00,00000000929864,0,0,1,0,0,1,0,1,4,6,19700,83000,,3490,2,0,0
31Mar2018 0:00:00,00000000793142,0,0,0,0,0,0,1,1,2,5,,,447000,1880,2,0,0
31Mar2019 0:00:00,00000000780896,0,0,1,0,1,0,0,1,1,18,23460,,,1870,1,1,0
30Nov2018 0:00:00,00000000452149,0,0,0,0,1,1,1,1,3,3,,146000,551000,2290,3,0,0
31Oct2018 0:00:00,00000000379461,0,0,0,1,0,0,0,1,1,12,,,,1450,1,1,0
31Jan2019 0:00:00,00000000657744,0,0,0,0,0,1,0,1,3,8,,194000,,1700,2,0,0
30Nov2018 0:00:00,00000000834089,0,0,0,0,0,0,1,0,1,9,,,430000,,1,1,0
31May2018 0:00:00,00000000946391,0,0,0,0,0,1,0,1,2,16,,161000,,1800,2,0,0
31Aug2018 0:00:00,00000000425461,0,0,1,0,0,0,0,1,1,5,23140,,,2480,1,1,0
31Dec2018 0:00:00,00000000943139,0,0,0,0,0,1,1,1,3,16,,92000,384000,1810,3,0,0
28Feb2019 0:00:00,00000000012752,0,0,0,0,1,0,0,1,1,11,,,,3740,1,1,0
31Oct2018 0:00:00,00000000924623,0,0,1,0,0,0,0,1,1,15,20320,,,2570,1,1,0
30Apr2018 0:00:00,00000000624286,0,0,0,0,0,0,1,1,2,16,,,464000,3510,2,0,0
30Sep2018 0:00:00,00000000913309,0,0,0,0,0,0,1,1,2,4,,,600000,1290,2,0,0
30Sep2018 0:00:00,00000000726280,0,0,0,0,0,0,0,1,1,2,,,,720,1,1,0
31Dec2018 0:00:00,00000000885471,1,0,0,0,1,0,1,1,2,10,,,499000,770,2,0,0
31Oct2018 0:00:00,00000000541067,0,0,0,0,0,0,0,0,0,14,,,,,0,0,0
28Feb2019 0:00:00,00000000783714,1,0,0,0,1,0,0,1,3,9,,,,3480,1,0,1
31May2018 0:00:00,00000000164533,0,1,0,0,0,1,1,1,3,8,,139000,415000,2580,3,0,1
31May2018 0:00:00,00000000517490,1,0,0,0,1,0,0,1,4,13,,,,2330,1,0,0
31Jul2018 0:00:00,00000000831286,0,0,0,0,0,0,0,1,1,10,,,,2200,1,1,0
30Sep2018 0:00:00,00000000848401,0,0,1,0,0,1,0,1,2,11,19230,182000,,1400,2,0,0
30Sep2018 0:00:00,00000000953939,0,0,1,0,1,0,0,1,1,12,29500,,,950,1,1,0
31Mar2018 0:00:00,00000000950220,0,0,1,0,1,1,0,0,1,13,21890,161000,,,1,1,1
31Jul2018 0:00:00,00000000936584,0,1,0,0,0,1,0,1,2,8,,204000,,2050,2,0,0
31Jan2019 0:00:00,00000000839722,0,1,1,0,0,0,0,1,1,7,20350,,,2280,1,1,0
31Mar2018 0:00:00,00000000577581,0,0,0,0,0,0,0,1,1,15,,,,2690,1,1,0
31Dec2018 0:00:00,00000000888681,0,1,1,0,1,0,1,1,2,6,23900,,385000,1850,2,0,0
31Aug2018 0:00:00,00000000981832,0,1,0,0,0,0,1,0,1,7,,,586000,,1,1,0
30Jun2018 0:00:00,00000000975219,0,0,0,0,1,1,0,1,2,12,,146000,,2830,2,0,0
31Mar2019 0:00:00,00000000581297,0,1,1,0,0,0,0,1,1,17,22970,,,1660,1,1,0
31Aug2018 0:00:00,00000000757378,1,0,0,0,1,0,0,1,1,11,,,,2960,1,1,0
31Mar2019 0:00:00,00000000871352,0,0,1,0,1,0,0,1,1,6,21430,,,3190,1,1,0
30Nov2018 0:00:00,00000000907315,0,0,0,0,0,0,0,1,1,10,,,,140,1,1,0
31Mar2019 0:00:00,00000000826787,0,0,0,0,1,1,0,1,2,1,,205000,,1540,2,0,0
30Jun2018 0:00:00,00000000921172,0,0,0,0,0,0,0,1,1,18,,,,1890,1,1,0
31Aug2018 0:00:00,00000000976995,0,0,1,0,1,0,0,1,1,12,17300,,,720,1,1,0
31May2018 0:00:00,00000000445591,0,1,1,0,0,0,1,1,4,6,20470,,730000,2780,2,0,0
31Jul2018 0:00:00,00000000764606,0,1,0,0,0,0,0,1,1,11,,,,2060,1,1,0
30Apr2018 0:00:00,00000000834754,1,0,0,0,0,0,0,1,1,14,,,,3760,1,1,0
30Nov2018 0:00:00,00000000919388,0,1,0,0,0,0,0,1,1,10,,,,2890,1,1,0
31Jul2018 0:00:00,00000000636588,0,0,1,0,1,0,1,1,2,9,27320,,310000,1500,2,0,0
31Mar2019 0:00:00,00000000973433,0,1,1,0,1,0,0,1,1,5,23840,,,2030,1,1,0
31Jan2019 0:00:00,00000000106562,0,1,0,0,0,1,0,0,1,0,,112000,,,1,1,0
31Jul2018 0:00:00,00000000038394,0,0,1,0,1,1,0,1,3,7,16340,204000,,270,2,0,0
31Mar2018 0:00:00,00000000899463,0,1,0,0,0,0,0,1,1,14,,,,3170,1,1,0
30Apr2018 0:00:00,00000000923681,0,0,0,0,1,0,0,1,1,16,,,,750,1,1,0
30Apr2018 0:00:00,00000000956850,0,0,0,1,1,1,0,1,3,6,,111000,,1540,2,0,1
30Apr2018 0:00:00,00000000850790,0,1,0,0,0,1,0,1,2,4,,105000,,3020,2,0,0
31Jan2019 0:00:00,00000000076280,0,0,1,0,0,1,1,1,3,6,16660,143000,662000,3970,3,0,0
31Aug2018 0:00:00,00000000910892,0,0,0,0,1,0,0,1,1,21,,,,2510,1,1,0
31Aug2018 0:00:00,00000000293425,0,1,1,0,0,0,1,1,2,1,26770,,416000,2360,2,0,0
31Jan2019 0:00:00,00000000797700,0,0,1,0,0,0,0,1,1,13,21640,,,2280,1,1,1
31Dec2018 0:00:00,00000000513694,0,0,1,0,0,0,0,1,1,11,19090,,,3880,1,1,0
31Dec2018 0:00:00,00000000864012,0,0,0,0,0,0,0,1,1,11,,,,100,1,1,0
30Jun2018 0:00:00,00000000893765,0,0,1,0,0,0,0,1,3,8,17520,,,2180,1,0,1
31Mar2019 0:00:00,00000000416175,0,0,0,0,1,1,0,1,2,3,,73000,,3890,2,0,0
30Apr2018 0:00:00,00000000896927,1,1,1,0,0,0,1,1,2,16,23740,,604000,2740,2,0,0
31Jul2018 0:00:00,00000000058235,0,0,1,0,1,0,0,1,1,20,24270,,,1320,1,1,0
31Aug2018 0:00:00,00000000988055,0,0,0,0,0,0,1,1,2,16,,,692000,4040,2,0,0
30Apr2018 0:00:00,00000000967909,1,0,1,0,0,0,0,1,1,7,22770,,,2010,1,1,0
31Mar2018 0:00:00,00000000572073,0,0,0,0,0,0,0,1,1,14,,,,2850,1,1,0
31Aug2018 0:00:00,00000000654171,0,0,1,0,1,0,0,1,1,7,17210,,,1050,1,1,0
31Aug2018 0:00:00,00000000542424,0,0,1,0,1,0,0,1,1,12,19400,,,1380,1,1,0
30Apr2018 0:00:00,00000000829779,0,0,1,0,0,1,0,1,2,8,21150,84000,,2410,2,0,0
30Sep2018 0:00:00,00000000794999,1,0,1,0,1,0,0,1,1,18,16450,,,1830,1,1,1
31Jan2019 0:00:00,00000000977643,0,1,0,0,1,0,0,1,5,15,,,,2460,1,0,0
30Sep2018 0:00:00,00000000755210,0,1,0,0,0,1,0,1,3,17,,193000,,3300,2,0,0
30Nov2018 0:00:00,00000000882713,0,1,0,0,1,1,0,1,2,20,,108000,,3140,2,0,0
28Feb2019 0:00:00,00000000551310,0,1,1,0,0,1,1,1,3,5,21730,156000,416000,1190,3,0,1
31Jan2019 0:00:00,00000000914640,0,0,1,0,1,0,1,1,2,18,20800,,549000,1290,2,0,1
31Oct2018 0:00:00,00000000983266,0,0,1,0,0,1,0,1,2,15,22410,135000,,2810,2,0,0
31Mar2019 0:00:00,00000000858174,0,0,0,0,0,0,0,1,1,7,,,,1390,1,1,0
31Mar2019 0:00:00,00000000134101,0,1,1,0,0,1,1,1,3,9,19750,136000,594000,2320,3,0,0
31Jul2018 0:00:00,00000000667313,0,1,1,0,0,0,0,1,1,1,21480,,,4340,1,1,0
28Feb2019 0:00:00,00000000891091,0,0,1,0,0,0,0,1,3,0,14150,,,100,1,0,0
30Apr2018 0:00:00,00000000783435,0,0,1,0,1,1,0,1,2,6,19770,185000,,1950,2,0,0
31Oct2018 0:00:00,00000000956085,0,0,1,0,1,1,1,1,3,12,18760,135000,579000,2750,3,0,0
31Dec2018 0:00:00,00000000065427,0,0,0,0,0,1,0,1,2,19,,98000,,2370,2,0,0
30Nov2018 0:00:00,00000000870670,0,0,0,0,0,0,1,1,3,11,,,415000,2480,2,0,0
31Jan2019 0:00:00,00000000895488,0,1,1,0,1,1,1,1,3,11,15990,170000,621000,1800,3,0,0
31May2018 0:00:00,00000000652518,0,1,1,0,0,1,0,1,2,5,24160,172000,,2390,2,0,0
30Jun2018 0:00:00,00000000842207,0,1,1,0,0,1,0,1,2,13,24610,208000,,2080,2,0,0
31Jan2019 0:00:00,00000000680466,0,0,1,0,0,0,0,1,1,8,20220,,,2570,1,1,0
30Sep2018 0:00:00,00000000123460,1,0,0,1,0,0,0,1,2,14,,,,3390,1,0,0
30Jun2018 0:00:00,00000000609899,1,0,0,1,0,1,0,1,2,17,,79000,,990,2,0,0
30Nov2018 0:00:00,00000000963692,0,1,0,0,0,0,0,1,1,9,,,,2670,1,1,0
31May2018 0:00:00,00000000500543,0,0,0,0,0,0,0,1,2,10,,,,1600,1,0,0
28Feb2019 0:00:00,00000000877826,0,0,1,0,0,1,0,1,3,9,8720,142000,,1920,2,0,0
31Oct2018 0:00:00,00000000772514,0,0,0,0,0,0,0,1,1,13,,,,2110,1,1,0
31May2018 0:00:00,00000000649564,0,0,0,0,0,1,1,1,3,11,,55000,415000,2090,3,0,1
31Dec2018 0:00:00,00000000847574,1,0,0,0,0,0,0,1,1,15,,,,660,1,1,0
30Sep2018 0:00:00,00000000967607,0,0,0,0,1,0,0,1,1,15,,,,1520,1,1,0
31Oct2018 0:00:00,00000000980119,0,0,1,0,0,0,0,1,3,18,22760,,,930,1,0,0
30Jun2018 0:00:00,00000000495324,0,0,0,1,0,0,0,1,1,3,,,,880,1,1,0
28Feb2019 0:00:00,00000000520953,0,0,0,0,1,0,0,1,1,7,,,,1700,1,1,0
30Apr2018 0:00:00,00000000973205,0,0,0,0,0,0,1,1,4,7,,,440000,1710,2,0,0
31Oct2018 0:00:00,00000000408999,0,1,0,0,1,0,0,1,1,18,,,,740,1,1,0
30Apr2018 0:00:00,00000000933835,0,1,0,0,0,0,0,1,1,0,,,,2450,1,1,0
31Aug2018 0:00:00,00000000773138,0,1,0,0,1,0,0,1,1,13,,,,3450,1,1,0
31Jul2018 0:00:00,00000000292827,0,0,0,0,0,0,0,1,1,10,,,,2130,1,1,0
30Jun2018 0:00:00,00000000965881,0,0,0,0,0,1,0,1,3,13,,180000,,2970,2,0,0
28Feb2019 0:00:00,00000000912990,0,1,1,1,1,1,0,1,2,11,21310,177000,,3220,2,0,1
31Mar2018 0:00:00,00000000383807,0,1,0,1,1,0,0,1,1,19,,,,740,1,1,0
30Sep2018 0:00:00,00000000983853,0,0,0,0,0,0,0,1,1,3,,,,1190,1,1,0
31May2018 0:00:00,00000000926466,0,0,1,0,0,0,0,1,1,5,25940,,,2130,1,1,0
30Apr2018 0:00:00,00000000731559,0,0,1,0,1,0,1,1,2,7,13330,,449000,2080,2,0,0
31Aug2018 0:00:00,00000000941565,0,0,0,0,0,0,0,1,2,13,,,,1910,1,0,1
28Feb2019 0:00:00,00000000907947,0,0,1,0,0,1,0,1,4,10,17460,139000,,1680,2,0,0
30Apr2018 0:00:00,00000000936837,0,1,0,0,0,1,1,1,3,15,,139000,322000,2340,3,0,0
31Mar2019 0:00:00,00000000719475,0,0,0,0,0,1,0,1,2,10,,131000,,3970,2,0,0
31Mar2018 0:00:00,00000000141164,0,1,0,0,0,0,0,1,1,6,,,,2130,1,1,0
31Oct2018 0:00:00,00000000113842,0,1,0,0,0,1,1,1,3,2,,274000,477000,1870,3,0,0
31May2018 0:00:00,00000000972640,0,0,0,0,0,0,0,1,1,3,,,,2380,1,1,0
30Sep2018 0:00:00,00000000928373,0,0,0,0,1,1,1,1,3,14,,116000,543000,2260,3,0,0
30Nov2018 0:00:00,00000000956769,0,0,0,0,0,0,0,1,1,9,,,,2990,1,1,0
30Sep2018 0:00:00,00000000734210,0,1,0,0,1,0,0,0,0,11,,,,,0,0,0
31Jan2019 0:00:00,00000000635944,0,0,1,1,1,1,1,1,3,10,19080,147000,311000,1130,3,0,0
31Aug2018 0:00:00,00000000857107,0,0,0,0,0,1,1,1,3,15,,140000,392000,1290,3,0,0
30Jun2018 0:00:00,00000000052012,0,1,0,0,0,0,0,1,1,8,,,,3040,1,1,0
31Jul2018 0:00:00,00000000959800,0,0,0,0,0,1,0,1,2,1,,185000,,2710,2,0,0
31Aug2018 0:00:00,00000000886977,0,1,1,1,0,1,0,1,2,2,21530,156000,,160,2,0,0
30Jun2018 0:00:00,00000000054897,0,1,1,0,0,1,0,1,2,11,20170,144000,,1530,2,0,0
31May2018 0:00:00,00000000848006,0,0,0,1,1,0,0,1,1,0,,,,2150,1,1,0
28Feb2019 0:00:00,00000000951599,0,0,0,0,1,0,0,1,1,11,,,,2120,1,1,0
28Feb2019 0:00:00,00000000850552,0,0,1,0,0,0,0,1,2,2,18330,,,2270,1,0,0
31Dec2018 0:00:00,00000000553349,0,0,0,0,1,0,1,1,2,1,,,831000,230,2,0,0
30Jun2018 0:00:00,00000000063346,0,0,0,0,0,1,1,1,3,2,,63000,653000,1540,3,0,0
30Nov2018 0:00:00,00000000468876,0,0,0,0,0,0,0,0,0,14,,,,,0,0,0
31Jul2018 0:00:00,00000000955850,0,0,0,0,1,1,0,1,2,14,,217000,,3050,2,0,0
30Sep2018 0:00:00,00000000948650,0,0,0,0,0,0,0,1,1,8,,,,2090,1,1,0
31Aug2018 0:00:00,00000000805147,0,0,0,0,0,1,0,0,1,10,,225000,,,1,1,1
31Jul2018 0:00:00,00000000794208,0,0,0,0,0,0,0,1,1,17,,,,2160,1,1,0
31Mar2018 0:00:00,00000000890410,0,1,0,0,0,0,0,1,1,13,,,,1010,1,1,0
31Jan2019 0:00:00,00000000791149,0,1,0,1,1,0,1,0,2,9,,,446000,,1,0,0
31Aug2018 0:00:00,00000000849853,0,0,0,1,0,0,0,1,2,17,,,,2810,1,0,0
31May2018 0:00:00,00000000753775,1,0,0,0,1,0,1,1,2,5,,,843000,1850,2,0,0
31Aug2018 0:00:00,00000000967016,0,1,0,0,0,0,1,1,2,10,,,428000,3630,2,0,0
31Jan2019 0:00:00,00000000991097,0,0,0,0,0,0,0,1,3,9,,,,1820,1,0,1
31Oct2018 0:00:00,00000000671226,0,0,0,0,0,1,0,1,2,9,,214000,,450,2,0,0
31Jul2018 0:00:00,00000000063039,1,0,0,0,1,1,0,1,2,16,,177000,,100,2,0,0
31Jan2019 0:00:00,00000000888379,0,0,1,0,1,0,1,1,2,15,21890,,747000,2110,2,0,0
31Aug2018 0:00:00,00000000986373,0,0,0,0,0,1,0,1,2,9,,78000,,2760,2,0,0
30Apr2018 0:00:00,00000000756399,0,0,0,0,0,0,0,1,1,14,,,,2880,1,1,0
31Mar2018 0:00:00,00000000397206,0,1,1,0,0,0,0,1,1,4,20900,,,2370,1,1,0
31Jul2018 0:00:00,00000000425163,0,0,0,0,0,0,0,1,2,17,,,,1770,1,0,0
31Aug2018 0:00:00,00000000628735,0,0,1,0,0,1,0,1,2,19,24050,232000,,1670,2,0,0
30Sep2018 0:00:00,00000000331547,0,0,1,0,0,0,0,1,1,9,20500,,,2630,1,1,0
31Jan2019 0:00:00,00000000949008,0,0,1,0,1,0,0,1,1,1,23610,,,2650,1,1,0
31Jan2019 0:00:00,00000000623494,0,1,0,0,0,0,0,1,1,7,,,,2090,1,1,0
31Mar2018 0:00:00,00000000041655,0,1,0,0,0,0,0,1,1,5,,,,3050,1,1,0
31Jan2019 0:00:00,00000000858747,0,0,0,0,0,0,0,1,1,8,,,,1890,1,1,0
31Jan2019 0:00:00,00000000949716,0,1,1,0,1,1,0,1,4,10,20410,141000,,1810,2,0,0
31Mar2019 0:00:00,00000000005109,0,0,0,0,0,1,0,1,2,9,,186000,,1090,2,0,0
30Nov2018 0:00:00,00000000906233,0,0,1,0,0,0,0,1,1,18,25350,,,4250,1,1,1
30Sep2018 0:00:00,00000000872446,0,1,0,0,0,0,0,1,1,10,,,,2500,1,1,0
31Oct2018 0:00:00,00000000813346,0,0,0,0,1,1,0,1,2,14,,229000,,3950,2,0,0
31Jul2018 0:00:00,00000000863417,0,0,0,0,0,0,0,1,2,13,,,,2700,1,0,0
31May2018 0:00:00,00000000803373,0,0,0,0,0,0,0,1,1,11,,,,2820,1,1,0
30Jun2018 0:00:00,00000000782081,0,1,1,0,1,0,1,1,2,5,19980,,541000,2080,2,0,0
31Jul2018 0:00:00,00000000962884,0,0,0,0,0,0,0,1,1,19,,,,3490,1,1,0
31Mar2018 0:00:00,00000000836846,0,0,0,0,0,0,0,1,1,3,,,,1220,1,1,0
31Mar2019 0:00:00,00000000591134,0,1,1,0,1,0,0,1,1,0,21570,,,2100,1,1,0
31Jul2018 0:00:00,00000000814329,0,0,1,0,1,1,0,1,2,6,22400,156000,,2000,2,0,0
31May2018 0:00:00,00000000891498,0,0,0,0,0,1,1,1,3,6,,128000,649000,2750,3,0,1
31May2018 0:00:00,00000000580696,0,1,0,0,0,0,1,1,3,7,,,446000,2690,2,0,1
30Nov2018 0:00:00,00000000927804,0,0,1,0,1,1,0,1,2,5,23880,114000,,1590,2,0,0
28Feb2019 0:00:00,00000000421379,0,0,0,0,1,1,0,1,2,9,,123000,,2660,2,0,1
30Nov2018 0:00:00,00000000875117,0,0,1,0,0,1,1,1,3,8,20910,107000,444000,1790,3,0,0
30Sep2018 0:00:00,00000000854610,0,0,0,0,0,0,0,1,1,9,,,,1440,1,1,1
31Mar2019 0:00:00,00000000946566,0,1,0,0,0,0,0,1,1,13,,,,1970,1,1,0
31May2018 0:00:00,00000000595375,0,0,0,0,1,0,0,1,3,18,,,,2220,1,0,0
31May2018 0:00:00,00000000975707,0,0,1,0,0,1,0,1,2,16,19520,145000,,2200,2,0,0
31May2018 0:00:00,00000000144528,0,0,1,0,0,0,0,1,1,18,27100,,,2080,1,1,0
28Feb2019 0:00:00,00000000952969,0,0,1,1,0,0,0,1,1,8,15540,,,1530,1,1,0
