MOIS,CLIENT_ID,homme,courriel,Langue_Francais,naissance,logement,profession,nb_enfant,ville,education,age,revenu,revenu_foyer
31Mar2018 0:00:00,00000000449867,0,1,0,0,1,2,0,6,5,74,50000,171000
31Jan2019 0:00:00,00000000971137,1,1,0,0,0,2,0,1,4,28,87000,87000
31Oct2018 0:00:00,00000000908176,0,1,1,0,0,4,2,5,1,73,78000,135000
31Mar2018 0:00:00,00000000967675,0,1,0,0,1,1,0,2,1,72,46000,163000
31Mar2019 0:00:00,00000000809466,1,1,1,0,1,3,0,6,5,71,45000,189000
30Apr2018 0:00:00,00000000877471,0,1,1,0,0,5,0,1,1,62,62000,177000
31Dec2018 0:00:00,00000000955648,0,1,0,0,1,6,0,4,3,39,1138000,138000
31Mar2018 0:00:00,00000000619211,1,1,0,1,0,2,4,1,2,48,38000,187000
30Apr2018 0:00:00,00000000792205,0,1,1,0,0,6,0,5,4,43,73000,214000
31Mar2019 0:00:00,00000000891488,1,1,1,0,1,3,0,3,1,41,84000,291000
31Mar2018 0:00:00,00000000796100,1,1,0,0,0,2,0,2,3,43,82000,147000
30Sep2018 0:00:00,00000000923088,0,1,0,0,0,6,0,4,4,70,24000,243000
31Aug2018 0:00:00,00000000357705,1,1,1,0,0,1,0,6,1,67,70000,86000
31Mar2019 0:00:00,00000000800441,1,1,1,1,0,1,1,6,5,51,43000,200000
31Jul2018 0:00:00,00000000952720,1,1,1,1,0,2,1,5,4,66,100000,191000
30Sep2018 0:00:00,00000000698535,1,0,1,0,0,1,0,1,5,55,77000,250000
31May2018 0:00:00,00000000605951,1,1,1,0,1,6,2,3,1,222,81000,219000
31May2018 0:00:00,00000000907571,0,1,0,0,1,4,0,6,4,26,43000,154000
28Feb2019 0:00:00,00000000118296,0,0,0,1,0,6,3,6,5,999,57000,225000
30Jun2018 0:00:00,00000000892683,0,0,0,0,0,2,0,5,1,72,51000,129000
31Aug2018 0:00:00,00000000682248,0,1,1,0,1,1,0,5,3,40,66000,128000
31Aug2018 0:00:00,00000000867610,0,1,1,1,0,2,3,5,3,38,74000,140000
31Jul2018 0:00:00,00000000869276,0,1,0,0,0,4,0,4,3,26,56000,82000
31Mar2018 0:00:00,00000000889247,1,0,0,0,0,2,0,6,1,41,71000,71000
30Sep2018 0:00:00,00000000744707,0,1,0,0,1,1,0,6,5,50,55000,61000
31Dec2018 0:00:00,00000000810400,1,1,0,0,0,4,0,5,5,80,91000,133000
30Jun2018 0:00:00,00000000807196,0,1,0,0,0,3,0,5,1,38,35000,200000
31Oct2018 0:00:00,00000000676628,1,1,0,0,0,2,0,2,5,204,55000,84000
31Oct2018 0:00:00,00000000980355,0,1,1,0,1,4,0,6,4,28,80000,132000
30Sep2018 0:00:00,00000000938877,1,1,1,0,1,6,0,5,1,72,67000,67000
28Feb2019 0:00:00,00000000667681,0,0,1,0,0,1,0,2,1,35,21000,146000
31May2018 0:00:00,00000000012347,1,0,1,0,0,1,5,5,1,40,30000,216000
31Dec2018 0:00:00,00000000639281,0,1,0,0,1,3,1,5,4,63,81000,81000
31Dec2018 0:00:00,00000000748981,1,0,0,0,0,3,4,3,1,73,65000,185000
31Dec2018 0:00:00,00000000885060,1,0,0,0,0,1,0,4,1,67,44000,74000
30Nov2018 0:00:00,00000000705036,0,0,1,0,1,5,5,6,5,36,83000,87000
30Nov2018 0:00:00,00000000994466,1,0,1,0,1,1,0,4,4,65,60000,166000
30Sep2018 0:00:00,00000000954073,0,1,1,1,0,4,2,6,3,39,58000,162000
28Feb2019 0:00:00,00000000013130,0,1,1,0,0,1,0,6,1,24,43000,88000
31Mar2018 0:00:00,00000000807766,1,0,1,0,0,1,0,6,4,45,68000,91000
31Dec2018 0:00:00,00000000377172,1,1,1,0,0,5,0,6,5,74,39000,39000
28Feb2019 0:00:00,00000000973324,1,1,0,0,0,5,2,6,5,32,80000,112000
31Mar2019 0:00:00,00000000936991,1,1,1,0,0,3,3,3,5,48,66000,66000
31Jul2018 0:00:00,00000000743655,0,1,1,0,0,2,1,5,5,70,70000,70000
28Feb2019 0:00:00,00000000896064,0,1,1,1,1,4,2,5,3,37,59000,209000
31Jul2018 0:00:00,00000000802662,1,0,1,0,1,3,0,4,4,43,64000,103000
30Nov2018 0:00:00,00000000651988,1,1,1,1,1,2,4,1,2,64,33000,33000
30Nov2018 0:00:00,00000000861230,1,1,0,1,0,5,3,5,1,58,1127000,127000
28Feb2019 0:00:00,00000000328565,0,0,0,0,0,1,2,6,1,28,87000,206000
31Oct2018 0:00:00,00000000528811,0,1,1,0,0,1,4,4,3,57,48000,48000
31Oct2018 0:00:00,00000000933216,1,1,1,0,0,3,3,4,4,75,69000,165000
31Aug2018 0:00:00,00000000717550,0,1,0,1,1,5,2,5,2,60,43000,52000
31Mar2019 0:00:00,00000000936346,0,0,0,0,0,3,0,6,3,29,66000,299000
31Jan2019 0:00:00,00000000736414,0,1,1,0,0,2,3,2,1,73,23000,264000
30Nov2018 0:00:00,00000000988151,1,1,0,0,1,1,0,6,1,39,63000,63000
30Nov2018 0:00:00,00000000832117,1,1,1,0,0,6,4,3,1,63,89000,277000
31Oct2018 0:00:00,00000000637028,0,0,1,0,0,3,0,6,1,24,65000,94000
31Dec2018 0:00:00,00000000436384,0,0,0,0,1,6,0,6,1,82,40000,40000
30Nov2018 0:00:00,00000000293202,0,1,1,0,0,5,0,5,1,72,24000,202000
31Dec2018 0:00:00,00000000553349,0,1,0,0,0,2,1,5,2,65,35000,218000
31Mar2018 0:00:00,00000000893769,0,1,1,0,0,4,0,5,1,37,88000,88000
31Jan2019 0:00:00,00000000162372,0,1,1,0,0,1,0,6,1,84,75000,149000
31Oct2018 0:00:00,00000000808966,1,1,1,0,0,1,0,4,2,23,92000,116000
31Aug2018 0:00:00,00000000787960,0,1,1,0,0,6,0,1,1,999,39000,386000
31Jul2018 0:00:00,00000000940326,1,1,1,0,0,1,1,2,3,27,56000,143000
31May2018 0:00:00,00000000041176,1,1,1,1,0,3,3,1,3,50,55000,55000
31Mar2019 0:00:00,00000000832334,1,1,0,0,0,6,0,6,5,69,108000,108000
31May2018 0:00:00,00000000867502,1,1,0,0,1,4,0,5,4,35,48000,66000
28Feb2019 0:00:00,00000000949535,1,1,0,0,0,2,1,6,3,39,50000,68000
28Feb2019 0:00:00,00000000417521,0,1,0,0,1,1,0,5,1,45,61000,61000
30Apr2018 0:00:00,00000000952970,1,1,0,0,0,2,0,6,1,29,72000,335000
31Aug2018 0:00:00,00000000810246,0,0,1,0,0,6,0,5,3,35,69000,160000
30Apr2018 0:00:00,00000000558251,1,0,1,0,0,3,0,5,2,52,79000,79000
31Oct2018 0:00:00,00000000800824,0,0,1,0,0,3,0,2,3,47,84000,286000
30Jun2018 0:00:00,00000000986011,0,1,1,0,0,2,4,3,5,37,40000,40000
31May2018 0:00:00,00000000669395,0,1,0,0,0,4,0,2,1,24,96000,113000
31Mar2019 0:00:00,00000000783403,1,0,1,0,0,1,0,5,2,76,94000,94000
30Jun2018 0:00:00,00000000864456,0,0,1,0,1,2,0,5,4,65,68000,68000
30Apr2018 0:00:00,00000000915200,0,1,0,0,0,6,1,4,3,45,31000,236000
31Jul2018 0:00:00,00000000935513,0,1,0,0,0,6,0,6,4,21,58000,143000
30Apr2018 0:00:00,00000000842059,1,1,1,1,0,1,1,6,1,53,59000,141000
30Apr2018 0:00:00,00000000123773,0,1,1,0,0,2,0,1,3,56,88000,88000
30Sep2018 0:00:00,00000000039952,1,0,1,0,1,6,5,5,5,68,71000,218000
31Mar2018 0:00:00,00000000701651,1,1,1,0,0,5,0,6,2,34,76000,219000
31Oct2018 0:00:00,00000000852926,1,0,1,0,0,2,0,6,2,36,85000,139000
31Jan2019 0:00:00,00000000913380,1,1,1,0,1,2,0,1,2,29,63000,282000
31Jul2018 0:00:00,00000000912117,1,1,0,0,0,3,0,1,2,61,51000,246000
30Nov2018 0:00:00,00000000879540,1,1,0,0,0,6,0,4,4,66,60000,60000
30Sep2018 0:00:00,00000000755210,0,1,1,0,0,2,0,5,3,49,72000,261000
30Jun2018 0:00:00,00000000878090,0,1,1,0,1,2,0,6,1,67,101000,101000
31Mar2018 0:00:00,00000000587532,1,1,1,0,0,2,1,2,3,76,82000,225000
30Apr2018 0:00:00,00000000473809,1,0,1,0,0,2,0,6,2,37,70000,298000
31Mar2018 0:00:00,00000000755038,0,1,0,0,1,2,2,3,1,21,63000,181000
31Mar2019 0:00:00,00000000512327,1,1,0,0,0,3,0,2,5,30,102000,189000
31Oct2018 0:00:00,00000000712851,1,1,1,0,0,5,0,5,2,27,64000,79000
31Mar2018 0:00:00,00000000885195,0,1,0,0,0,1,1,6,1,32,90000,94000
31Jan2019 0:00:00,00000000763819,1,1,0,1,1,2,2,1,1,76,69000,259000
31Jan2019 0:00:00,00000000388378,0,1,0,1,1,1,3,3,5,54,56000,242000
31Mar2019 0:00:00,00000000973456,1,0,0,1,0,5,3,6,5,66,21000,21000
31Mar2019 0:00:00,00000000964702,1,1,0,0,1,6,1,5,1,50,82000,111000
30Apr2018 0:00:00,00000000893560,1,0,0,1,1,4,1,6,2,88,39000,58000
31Jan2019 0:00:00,00000000945180,1,0,1,0,0,4,5,4,1,39,63000,176000
30Apr2018 0:00:00,00000000663202,0,1,1,0,0,2,3,6,5,40,65000,73000
31Aug2018 0:00:00,00000000588745,1,1,0,0,0,2,0,6,1,29,43000,196000
30Apr2018 0:00:00,00000000015453,0,1,1,1,0,1,3,3,2,41,42000,57000
31Aug2018 0:00:00,00000000866107,1,1,1,0,1,6,0,6,4,24,80000,102000
31Mar2018 0:00:00,00000000909704,1,1,0,0,0,2,4,6,1,999,56000,206000
31Oct2018 0:00:00,00000000996109,1,1,1,0,0,2,1,4,3,49,77000,95000
31Oct2018 0:00:00,00000000056240,1,1,1,1,1,5,2,5,1,55,53000,159000
31Oct2018 0:00:00,00000000546637,1,1,1,0,1,2,4,4,2,30,32000,267000
31Mar2019 0:00:00,00000000240915,1,0,1,1,1,5,1,1,2,39,55000,93000
31May2018 0:00:00,00000000951477,1,1,1,0,0,2,1,5,1,84,39000,116000
31Mar2019 0:00:00,00000000727584,0,0,1,0,0,3,0,4,4,33,57000,108000
31Aug2018 0:00:00,00000000965466,0,0,0,0,0,2,0,1,4,53,24000,138000
31Aug2018 0:00:00,00000000071737,1,1,1,0,0,2,3,3,5,45,62000,90000
30Sep2018 0:00:00,00000000010207,1,1,1,0,0,1,0,4,4,999,33000,240000
31Jan2019 0:00:00,00000000781367,1,1,1,0,1,6,0,4,2,28,28000,168000
31Mar2018 0:00:00,00000000893778,0,1,0,0,1,2,0,2,3,65,54000,173000
31Mar2019 0:00:00,00000000890991,0,1,1,0,0,1,0,4,1,26,49000,49000
31Mar2018 0:00:00,00000000932924,0,1,0,0,0,1,0,6,5,57,78000,105000
31May2018 0:00:00,00000000901102,1,1,0,1,0,5,2,6,2,23,40000,44000
30Apr2018 0:00:00,00000000293660,1,1,1,0,0,3,0,1,2,30,86000,267000
31Dec2018 0:00:00,00000000667547,1,1,1,0,1,3,0,6,5,61,81000,143000
31Jan2019 0:00:00,00000000443269,1,1,1,0,1,3,1,5,4,49,51000,249000
31Oct2018 0:00:00,00000000914480,1,1,1,0,0,5,0,6,4,59,61000,210000
31Oct2018 0:00:00,00000000962542,1,1,1,0,0,2,0,4,3,27,43000,71000
30Apr2018 0:00:00,00000000858541,1,1,0,0,1,4,0,6,1,62,70000,257000
31Mar2018 0:00:00,00000000815874,0,1,1,0,0,6,2,2,1,23,80000,95000
31Aug2018 0:00:00,00000000840111,1,0,1,0,0,2,0,6,4,999,74000,74000
28Feb2019 0:00:00,00000000882686,0,1,1,0,0,3,2,6,5,29,29000,188000
31Mar2018 0:00:00,00000000958480,0,0,1,0,0,2,0,4,1,78,61000,104000
31Dec2018 0:00:00,00000000877060,0,1,1,1,0,1,3,5,2,55,59000,233000
28Feb2019 0:00:00,00000000923445,1,1,0,0,0,3,2,4,1,47,63000,63000
31Jul2018 0:00:00,00000000127180,1,1,0,0,1,4,0,6,1,29,74000,156000
31Jan2019 0:00:00,00000000624177,1,1,1,0,0,2,0,1,3,29,59000,95000
31Dec2018 0:00:00,00000000021079,1,1,0,0,0,1,0,4,1,60,60000,63000
31Mar2019 0:00:00,00000000576379,0,1,1,0,1,3,0,1,4,58,87000,87000
31May2018 0:00:00,00000000798439,1,1,0,0,1,3,0,4,4,41,29000,57000
31Jul2018 0:00:00,00000000917410,1,0,1,0,0,6,0,3,2,30,17000,131000
30Jun2018 0:00:00,00000000585457,1,1,0,1,0,1,1,3,3,86,57000,156000
30Sep2018 0:00:00,00000000859317,0,1,1,0,0,2,0,6,4,24,51000,90000
30Nov2018 0:00:00,00000000345920,1,0,1,0,0,3,3,6,3,46,62000,156000
30Apr2018 0:00:00,00000000896637,0,1,0,0,0,1,3,6,5,74,63000,113000
31Aug2018 0:00:00,00000000076290,1,1,0,0,1,6,0,6,1,86,81000,81000
31Jan2019 0:00:00,00000000949730,1,1,1,0,0,1,0,6,1,44,40000,207000
31Aug2018 0:00:00,00000000738142,1,1,1,1,0,2,4,6,1,60,54000,216000
30Nov2018 0:00:00,00000000714531,1,1,1,0,1,3,0,5,2,56,48000,129000
31Dec2018 0:00:00,00000000594565,0,1,1,0,0,2,0,6,5,45,79000,288000
30Apr2018 0:00:00,00000000976500,0,1,0,0,1,4,0,2,1,52,64000,153000
31Mar2019 0:00:00,00000000467068,1,1,1,0,0,3,0,1,1,23,82000,182000
31Dec2018 0:00:00,00000000644055,1,1,1,1,0,1,1,6,3,51,57000,118000
30Apr2018 0:00:00,00000000831559,1,1,1,0,0,3,4,4,4,37,41000,41000
30Nov2018 0:00:00,00000000794323,0,1,0,1,0,3,2,3,5,19,86000,86000
31Jul2018 0:00:00,00000000881920,0,1,0,1,0,4,5,5,3,999,39000,157000
30Nov2018 0:00:00,00000000861488,0,1,0,0,0,4,3,6,3,30,70000,94000
31Jul2018 0:00:00,00000000724179,0,0,1,0,0,2,0,1,1,70,14000,262000
31Mar2018 0:00:00,00000000944896,0,0,1,0,0,1,0,3,5,39,66000,164000
31Aug2018 0:00:00,00000000314033,1,1,1,0,0,6,3,6,5,43,81000,81000
31May2018 0:00:00,00000000566965,0,1,0,0,1,5,0,6,4,25,41000,135000
30Apr2018 0:00:00,00000000816430,0,1,0,0,0,5,2,3,1,39,53000,53000
31Oct2018 0:00:00,00000000821606,0,0,1,0,0,2,0,3,1,35,83000,85000
31Oct2018 0:00:00,00000000947692,1,1,1,0,0,2,0,3,3,37,62000,62000
31Oct2018 0:00:00,00000000824780,1,1,0,0,1,2,0,5,4,25,72000,285000
30Nov2018 0:00:00,00000000903333,1,1,1,0,0,1,0,2,5,65,89000,89000
31Dec2018 0:00:00,00000000904003,1,0,0,1,1,3,3,6,4,72,35000,35000
30Jun2018 0:00:00,00000000986762,0,1,1,1,0,3,1,5,1,38,50000,50000
31Aug2018 0:00:00,00000000884410,1,1,0,0,0,3,0,5,5,54,33000,33000
30Sep2018 0:00:00,00000000902580,1,0,1,0,0,1,2,6,1,63,38000,116000
31May2018 0:00:00,00000000892247,0,1,1,0,1,3,0,2,3,60,74000,229000
31Jan2019 0:00:00,00000000975232,0,1,1,1,0,2,1,1,1,41,78000,175000
31Mar2019 0:00:00,00000000932872,1,1,1,0,0,3,2,1,5,24,31000,95000
31Aug2018 0:00:00,00000000929090,1,1,0,0,1,4,0,3,5,39,81000,249000
31Jul2018 0:00:00,00000000991593,1,1,1,1,0,1,2,6,1,26,116000,165000
28Feb2019 0:00:00,00000000807985,1,1,1,0,0,5,0,1,5,48,63000,182000
31Jul2018 0:00:00,00000000059918,1,1,0,0,0,6,0,6,1,40,79000,84000
31Dec2018 0:00:00,00000000745906,0,0,1,1,0,2,1,1,1,77,65000,122000
31Mar2019 0:00:00,00000000938252,0,1,1,1,0,1,5,1,5,31,61000,61000
30Nov2018 0:00:00,00000000234587,0,1,1,0,0,5,0,6,5,58,50000,256000
31Oct2018 0:00:00,00000000956982,1,1,1,1,1,2,4,6,1,68,53000,235000
31Dec2018 0:00:00,00000000402754,0,1,0,0,0,3,0,3,4,21,74000,143000
30Nov2018 0:00:00,00000000905361,1,1,1,1,0,2,5,6,2,55,76000,167000
30Nov2018 0:00:00,00000000587997,0,1,1,0,0,4,0,1,4,53,83000,136000
31Jan2019 0:00:00,00000000958751,1,1,1,1,0,2,2,4,5,19,78000,117000
31Mar2018 0:00:00,00000000916062,0,1,1,0,1,1,3,4,3,37,52000,87000
31Oct2018 0:00:00,00000000486047,1,0,0,0,0,1,0,4,1,66,55000,138000
31Jul2018 0:00:00,00000000878613,1,1,1,0,1,6,0,6,4,58,38000,38000
31Jan2019 0:00:00,00000000926979,0,0,1,0,1,2,0,2,1,999,55000,120000
31Mar2019 0:00:00,00000000984195,1,0,0,0,0,3,0,6,1,57,44000,127000
31Jan2019 0:00:00,00000000864234,1,1,1,1,0,4,5,4,5,86,65000,164000
30Jun2018 0:00:00,00000000119902,0,1,0,0,0,3,2,6,4,27,107000,121000
31Mar2019 0:00:00,00000000948483,1,1,1,0,0,3,4,6,1,52,13000,164000
28Feb2019 0:00:00,00000000472681,1,1,1,0,0,1,0,2,2,80,39000,39000
31Dec2018 0:00:00,00000000962866,1,1,0,0,1,2,2,3,2,60,68000,212000
28Feb2019 0:00:00,00000000839260,0,1,1,0,1,4,0,6,1,32,60000,109000
31May2018 0:00:00,00000000881668,0,1,0,1,1,3,2,2,5,50,69000,184000
31Aug2018 0:00:00,00000000734156,1,0,1,0,0,2,0,6,1,69,57000,57000
31Oct2018 0:00:00,00000000536439,1,1,1,0,1,2,6,5,1,39,62000,62000
30Apr2018 0:00:00,00000000465619,1,1,0,1,1,3,1,1,4,29,46000,117000
30Apr2018 0:00:00,00000000542268,0,0,0,0,1,3,0,1,4,68,37000,82000
28Feb2019 0:00:00,00000000960836,1,1,1,0,0,4,0,3,3,51,41000,126000
31Aug2018 0:00:00,00000000765792,1,1,1,0,0,3,0,5,2,19,71000,71000
31Jan2019 0:00:00,00000000969283,1,1,0,1,0,4,1,6,5,46,12000,183000
31Jul2018 0:00:00,00000000929030,0,1,1,0,0,2,0,6,5,55,78000,146000
30Nov2018 0:00:00,00000000991310,1,0,1,0,0,3,0,4,2,47,76000,76000
30Nov2018 0:00:00,00000000302032,1,1,1,0,0,1,0,6,2,19,77000,151000
31Oct2018 0:00:00,00000000800629,1,1,1,0,0,3,0,6,3,47,57000,199000
31Mar2019 0:00:00,00000000775741,1,1,1,0,0,4,2,2,4,28,37000,37000
31May2018 0:00:00,00000000914123,1,0,1,0,0,2,0,6,3,58,86000,116000
31May2018 0:00:00,00000000891498,1,0,1,1,1,2,2,3,4,45,64000,237000
31Mar2018 0:00:00,00000000754205,1,1,1,1,1,3,2,3,3,23,62000,163000
30Nov2018 0:00:00,00000000962129,1,1,1,0,0,2,0,1,2,44,33000,33000
30Jun2018 0:00:00,00000000759593,0,1,1,0,0,2,0,5,1,80,87000,87000
30Nov2018 0:00:00,00000000845203,0,1,0,0,0,1,0,1,5,48,55000,67000
31Mar2018 0:00:00,00000000403301,1,1,0,0,0,2,0,6,1,70,61000,137000
30Apr2018 0:00:00,00000000977034,0,0,0,0,0,2,0,4,1,25,34000,99000
31Mar2018 0:00:00,00000000980097,0,1,1,0,0,1,2,1,4,36,60000,60000
30Sep2018 0:00:00,00000000959076,1,1,1,0,0,5,0,5,1,33,54000,106000
30Nov2018 0:00:00,00000000712685,1,1,1,0,0,4,2,5,2,29,86000,298000
31Aug2018 0:00:00,00000000062853,1,0,1,0,0,2,0,4,1,67,10000,45000
30Apr2018 0:00:00,00000000879595,0,1,1,1,1,1,3,6,1,51,31000,77000
31Dec2018 0:00:00,00000000395379,0,0,1,0,1,1,0,1,1,60,58000,58000
28Feb2019 0:00:00,00000000867831,0,1,1,1,0,2,1,4,1,53,88000,278000
31Mar2019 0:00:00,00000000913977,0,1,0,1,0,1,2,5,1,23,15000,46000
30Jun2018 0:00:00,00000000680758,1,0,0,0,0,3,2,5,3,73,39000,122000
31Oct2018 0:00:00,00000000958959,0,0,1,0,1,2,0,5,1,72,38000,123000
31May2018 0:00:00,00000000916541,1,0,0,0,1,6,1,5,2,43,38000,78000
30Jun2018 0:00:00,00000000920030,0,1,1,0,0,1,0,6,5,38,55000,55000
31Aug2018 0:00:00,00000000903439,1,1,0,0,1,2,0,5,2,90,36000,146000
31May2018 0:00:00,00000000732747,0,1,0,0,0,6,3,6,1,50,58000,145000
31Jan2019 0:00:00,00000000880028,1,1,0,0,0,2,0,6,5,45,78000,122000
31Jan2019 0:00:00,00000000943907,0,1,1,0,0,4,1,1,3,23,48000,165000
31Jul2018 0:00:00,00000000867670,0,1,1,1,0,2,1,5,4,78,65000,117000
31Jan2019 0:00:00,00000000896463,0,1,1,1,0,6,3,6,4,31,46000,116000
31Aug2018 0:00:00,00000000824829,0,1,0,0,0,4,0,5,1,39,23000,240000
30Sep2018 0:00:00,00000000905726,0,0,1,0,0,1,2,6,1,69,82000,82000
30Nov2018 0:00:00,00000000700713,1,1,0,0,1,1,0,5,5,24,67000,113000
30Sep2018 0:00:00,00000000846759,1,1,0,1,0,2,2,6,4,84,105000,224000
31Oct2018 0:00:00,00000000633969,1,1,1,0,0,1,0,1,4,47,111000,203000
30Sep2018 0:00:00,00000000900652,1,0,1,0,0,4,2,5,1,76,74000,85000
31Mar2019 0:00:00,00000000749004,1,1,1,0,0,3,0,5,3,30,59000,66000
31Dec2018 0:00:00,00000000969719,0,1,1,0,0,5,0,6,1,58,63000,128000
30Jun2018 0:00:00,00000000842207,1,1,1,0,0,1,3,6,3,63,48000,197000
31Aug2018 0:00:00,00000000944144,0,0,1,0,0,2,0,6,3,28,47000,138000
31May2018 0:00:00,00000000836462,0,0,1,1,1,2,1,6,3,34,80000,88000
30Jun2018 0:00:00,00000000137648,1,1,0,0,0,6,0,2,3,66,29000,172000
30Sep2018 0:00:00,00000000483310,0,1,0,1,1,4,2,4,2,62,70000,135000
31Jul2018 0:00:00,00000000810950,0,0,1,0,0,2,0,5,5,999,73000,118000
31Jul2018 0:00:00,00000000944045,1,1,0,0,0,1,0,6,5,31,42000,303000
31Jan2019 0:00:00,00000000862821,1,1,1,0,0,5,0,1,5,57,10000,296000
30Sep2018 0:00:00,00000000801989,0,1,0,0,1,1,0,4,4,48,59000,221000
31Mar2019 0:00:00,00000000240026,1,1,1,1,0,1,7,6,2,58,88000,89000
31Mar2019 0:00:00,00000000350181,1,1,0,0,0,2,1,1,4,63,52000,52000
30Nov2018 0:00:00,00000000017664,0,0,0,0,0,2,0,6,1,26,36000,122000
30Jun2018 0:00:00,00000000972660,1,0,1,0,0,6,0,2,5,81,59000,327000
31Oct2018 0:00:00,00000000826971,1,0,0,0,0,6,0,4,4,30,62000,112000
30Nov2018 0:00:00,00000000951969,0,0,0,0,0,2,0,6,5,30,78000,78000
31Dec2018 0:00:00,00000000887266,1,1,1,0,0,2,0,6,1,55,48000,135000
31Mar2019 0:00:00,00000000564591,0,1,1,0,1,6,0,4,3,69,56000,56000
30Nov2018 0:00:00,00000000675337,1,1,1,1,0,6,3,6,2,60,41000,210000
30Nov2018 0:00:00,00000000700766,1,1,1,0,0,1,0,5,5,73,63000,89000
31Jan2019 0:00:00,00000000982778,0,1,1,0,0,1,0,6,2,34,57000,120000
31May2018 0:00:00,00000000014533,0,1,1,0,1,1,0,6,1,75,40000,40000
31Oct2018 0:00:00,00000000496320,1,1,0,0,0,3,1,6,1,55,72000,74000
31May2018 0:00:00,00000000963909,0,0,1,0,1,2,0,5,2,53,90000,109000
31May2018 0:00:00,00000000971655,1,1,0,0,1,3,0,6,4,53,71000,170000
31May2018 0:00:00,00000000674695,1,0,0,0,0,3,1,1,3,67,43000,194000
31Oct2018 0:00:00,00000000621133,1,1,0,0,0,6,2,6,5,49,80000,250000
31Dec2018 0:00:00,00000000891337,1,0,1,0,0,3,2,4,2,19,20000,184000
31May2018 0:00:00,00000000592509,0,1,1,0,1,1,0,1,3,45,33000,33000
31May2018 0:00:00,00000000934426,1,1,1,1,0,1,2,5,3,27,37000,297000
31Mar2018 0:00:00,00000000928355,1,1,1,0,0,4,0,1,4,37,74000,235000
31Jul2018 0:00:00,00000000773750,1,1,1,0,0,2,2,3,5,34,91000,130000
31May2018 0:00:00,00000000107741,0,0,1,0,0,3,0,1,1,47,57000,57000
30Apr2018 0:00:00,00000000779935,0,1,0,0,1,2,0,4,1,75,54000,86000
31Aug2018 0:00:00,00000000725413,0,1,1,1,1,2,3,4,1,41,54000,159000
31Dec2018 0:00:00,00000000845667,0,1,1,1,0,2,1,4,1,29,88000,88000
30Nov2018 0:00:00,00000000940408,1,1,0,0,1,1,0,4,3,74,58000,198000
31Mar2019 0:00:00,00000000541714,0,1,1,1,0,5,2,1,1,22,84000,84000
31Jan2019 0:00:00,00000000887416,0,1,0,0,0,3,2,6,2,29,47000,76000
31Dec2018 0:00:00,00000000958385,1,1,0,0,0,2,0,3,3,54,36000,36000
30Apr2018 0:00:00,00000000945223,0,0,1,0,0,5,0,4,1,40,61000,61000
30Nov2018 0:00:00,00000000814164,1,1,1,0,1,2,0,6,1,58,78000,118000
31May2018 0:00:00,00000000728067,1,1,0,0,0,5,0,3,1,71,62000,114000
28Feb2019 0:00:00,00000000961895,1,1,1,0,1,1,0,6,4,27,67000,131000
30Nov2018 0:00:00,00000000671881,0,1,1,0,0,3,0,6,3,66,89000,126000
31Mar2019 0:00:00,00000000492256,0,1,1,1,0,3,2,6,5,72,42000,116000
31Oct2018 0:00:00,00000000943502,0,1,1,0,1,1,0,3,2,30,77000,159000
31Jul2018 0:00:00,00000000882918,0,1,1,0,1,4,5,5,1,48,33000,185000
30Apr2018 0:00:00,00000000694240,0,1,1,0,0,3,0,1,3,60,56000,56000
31Dec2018 0:00:00,00000000676069,0,1,1,0,0,1,0,6,1,40,45000,276000
31Aug2018 0:00:00,00000000971382,0,1,0,0,0,1,0,4,4,45,36000,144000
31Mar2018 0:00:00,00000000861006,1,1,0,0,0,2,2,2,3,55,117000,117000
31Aug2018 0:00:00,00000000925103,1,1,0,0,0,3,0,6,1,61,86000,285000
30Apr2018 0:00:00,00000000885603,1,0,1,0,0,5,0,6,1,34,60000,60000
31Oct2018 0:00:00,00000000897339,0,1,0,1,0,1,1,5,4,57,80000,122000
30Jun2018 0:00:00,00000000342674,0,1,1,0,0,2,3,2,1,31,41000,117000
30Apr2018 0:00:00,00000000292245,0,1,1,0,1,2,0,1,5,66,22000,92000
31Mar2018 0:00:00,00000000920544,0,1,1,0,0,2,0,5,4,44,51000,51000
31Dec2018 0:00:00,00000000992678,1,1,1,1,0,3,2,2,3,27,81000,196000
31Mar2019 0:00:00,00000000891978,0,1,1,0,0,2,0,4,4,51,75000,153000
31Mar2019 0:00:00,00000000938337,0,1,1,0,1,1,0,6,1,47,67000,112000
31Mar2018 0:00:00,00000000823325,1,1,1,0,0,2,0,6,5,50,52000,52000
30Sep2018 0:00:00,00000000962228,1,0,0,1,1,2,4,4,1,31,48000,197000
31Dec2018 0:00:00,00000000943217,1,1,1,0,0,3,0,6,4,67,30000,342000
31Jul2018 0:00:00,00000000548628,1,1,0,1,0,1,5,6,4,68,64000,67000
31Mar2018 0:00:00,00000000334035,1,1,0,0,1,1,1,4,2,27,65000,65000
31Aug2018 0:00:00,00000000843343,1,1,1,1,0,6,1,2,2,39,53000,140000
31Jan2019 0:00:00,00000000726665,1,1,1,1,1,2,1,3,1,37,67000,159000
31Oct2018 0:00:00,00000000947079,1,1,0,1,0,3,1,1,1,80,59000,63000
31Jan2019 0:00:00,00000000959106,1,1,1,1,0,1,4,3,1,42,77000,80000
